pract_resp.keys,pract_resp.corr,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,pract_resp.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,space,5.87628,space,6.903865,,0,0,0,0,15,1,0.3,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,1,1,24,1,1.1,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,0,2,2,3,1,1.6,1.210435,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,0,3,3,7,1,1.6,1.37087,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,4,4,16,1,1.2,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,5,5,21,1,0.1,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,6,6,25,1,0.5,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,7,7,13,1,0.7,,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,8,8,46,1,0.4,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,9,9,35,1,0.1,,,,,,,,,,,
